Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570096081.071352,-0.000000,1.000000,2.193121,0.119562,0.117399,0.002163
3570096081.081354,-0.020600,1.000000,2.194295,0.119493,0.117353,0.002140
3570096081.091353,-0.103092,1.000000,2.195468,0.119410,0.117306,0.002104
3570096081.101355,-0.103092,1.000000,2.196640,0.119272,0.117260,0.002012
3570096081.111356,-0.195868,1.000000,2.197812,0.119135,0.117213,0.001922
3570096081.121354,-0.298959,1.000000,2.198983,0.118936,0.117154,0.001782
3570096081.131355,-0.402051,1.000000,2.200153,0.118670,0.117046,0.001623
3570096081.141356,-0.484542,1.000000,2.201321,0.118336,0.116939,0.001397
3570096081.151355,-0.525773,1.000000,2.202488,0.117948,0.116776,0.001172
3570096081.161355,-0.577319,1.000000,2.203652,0.117535,0.116551,0.000984
3570096081.171359,-0.618549,1.000000,2.204813,0.117089,0.116266,0.000823
3570096081.181357,-0.690725,1.000000,2.205971,0.116617,0.115931,0.000685
3570096081.191357,-0.690725,1.000000,2.207124,0.116097,0.115572,0.000525
3570096081.201358,-0.773217,1.000000,2.208274,0.115580,0.115183,0.000397
3570096081.211357,-0.876308,1.000000,2.209419,0.115008,0.114769,0.000239
3570096081.221358,-1.000000,1.000000,2.210560,0.114368,0.114312,0.000056
3570096081.231359,-1.000000,1.000000,2.211696,0.113648,0.113855,-0.000208
3570096081.241359,-1.000000,1.000000,2.212827,0.112930,0.113350,-0.000420
3570096081.251359,-1.000000,1.000000,2.213952,0.112214,0.112783,-0.000569
3570096081.261359,-1.000000,1.000000,2.215070,0.111500,0.112143,-0.000644
3570096081.271359,-1.000000,1.000000,2.216182,0.110786,0.111503,-0.000717
3570096081.281360,-1.000000,1.000000,2.217287,0.110074,0.110864,-0.000790
3570096081.291361,-1.000000,1.000000,2.218386,0.109363,0.110225,-0.000862
3570096081.301361,-1.000000,1.000000,2.219479,0.108653,0.109586,-0.000933
3570096081.311361,-1.000000,1.000000,2.220565,0.107944,0.108947,-0.001003
3570096081.321361,-1.000000,1.000000,2.221645,0.107236,0.108309,-0.001073
3570096081.331362,-1.000000,1.000000,2.222719,0.106528,0.107671,-0.001142
3570096081.341364,-1.000000,1.000000,2.223786,0.105822,0.107033,-0.001210
3570096081.351363,-1.000000,1.000000,2.224846,0.105117,0.106395,-0.001278
3570096081.361364,-1.000000,1.000000,2.225901,0.104413,0.105758,-0.001345
3570096081.371363,-1.000000,1.000000,2.226949,0.103710,0.105121,-0.001411
3570096081.381363,-1.000000,1.000000,2.227991,0.103007,0.104484,-0.001477
3570096081.391364,-1.000000,1.000000,2.229026,0.102306,0.103848,-0.001541
3570096081.401365,-1.000000,1.000000,2.230055,0.101606,0.103211,-0.001605
3570096081.411365,-1.000000,1.000000,2.231077,0.100906,0.102575,-0.001669
3570096081.421365,-1.000000,1.000000,2.232094,0.100208,0.101940,-0.001732
3570096081.431362,-1.000000,1.000000,2.233103,0.099510,0.101304,-0.001794
3570096081.441367,-1.000000,1.000000,2.234107,0.098814,0.100669,-0.001855
3570096081.451366,-1.000000,1.000000,2.235104,0.098118,0.100034,-0.001916
3570096081.461365,-1.000000,1.000000,2.236095,0.097423,0.099399,-0.001976
3570096081.471367,-1.000000,1.000000,2.237079,0.096729,0.098765,-0.002036
3570096081.481367,-1.000000,1.000000,2.238058,0.096036,0.098131,-0.002095
3570096081.491367,-1.000000,1.000000,2.239029,0.095344,0.097497,-0.002153
3570096081.501369,-1.000000,1.000000,2.239995,0.094652,0.096863,-0.002211
3570096081.511366,-1.000000,1.000000,2.240954,0.093962,0.096230,-0.002268
3570096081.521369,-1.000000,1.000000,2.241907,0.093272,0.095597,-0.002325
3570096081.531369,-1.000000,1.000000,2.242853,0.092583,0.094964,-0.002381
