Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570098593.201960,-1.000000,1.000000,0.069322,0.004205,0.044516,-0.040311
3570098593.211961,-1.000000,1.000000,0.069758,0.003489,0.043903,-0.040415
3570098593.221960,-1.000000,1.000000,0.070188,0.002780,0.043291,-0.040511
3570098593.231961,-1.000000,1.000000,0.070612,0.002078,0.042679,-0.040601
3570098593.241960,-1.000000,1.000000,0.071030,0.001384,0.042067,-0.040683
3570098593.251961,-1.000000,1.000000,0.071441,0.000697,0.041455,-0.040758
3570098593.261962,-1.000000,1.000000,0.071846,0.000017,0.040844,-0.040827
3570098593.271963,-1.000000,1.000000,0.072246,-0.000655,0.040233,-0.040888
3570098593.281963,-1.000000,1.000000,0.072639,-0.001321,0.039622,-0.040943
3570098593.291963,-1.000000,1.000000,0.073026,-0.001980,0.039011,-0.040991
3570098593.301963,-1.000000,1.000000,0.073407,-0.002632,0.038400,-0.041033
3570098593.311963,-1.000000,1.000000,0.073782,-0.003277,0.037790,-0.041068
3570098593.321964,-1.000000,1.000000,0.074151,-0.003916,0.037180,-0.041096
3570098593.331965,-1.000000,1.000000,0.074513,-0.004548,0.036570,-0.041118
3570098593.341965,-1.000000,1.000000,0.074870,-0.005173,0.035961,-0.041134
3570098593.351964,-1.000000,1.000000,0.075220,-0.005792,0.035351,-0.041144
3570098593.361965,-1.000000,1.000000,0.075565,-0.006405,0.034742,-0.041147
3570098593.371965,-1.000000,1.000000,0.075903,-0.007011,0.034133,-0.041144
3570098593.381964,-1.000000,1.000000,0.076235,-0.007611,0.033525,-0.041135
3570098593.391967,-1.000000,1.000000,0.076561,-0.008204,0.032916,-0.041120
3570098593.401967,-1.000000,1.000000,0.076881,-0.008792,0.032308,-0.041100
3570098593.411967,-1.000000,1.000000,0.077195,-0.009373,0.031700,-0.041073
3570098593.421967,-1.000000,1.000000,0.077503,-0.009948,0.031092,-0.041040
3570098593.431969,-1.000000,1.000000,0.077805,-0.010517,0.030485,-0.041002
3570098593.441968,-0.896908,1.000000,0.078101,-0.011081,0.029878,-0.040958
3570098593.451969,-0.896908,1.000000,0.078390,-0.011569,0.029271,-0.040840
3570098593.461969,-0.896908,1.000000,0.078674,-0.012052,0.028664,-0.040716
3570098593.471970,-0.783502,1.000000,0.078952,-0.012530,0.028057,-0.040587
3570098593.481968,-0.783502,1.000000,0.079224,-0.012927,0.027512,-0.040439
3570098593.491969,-0.680410,1.000000,0.079491,-0.013320,0.026968,-0.040287
3570098593.501970,-0.577319,1.000000,0.079753,-0.013639,0.026423,-0.040062
3570098593.511972,-0.494858,1.000000,0.080010,-0.013886,0.025946,-0.039832
3570098593.521970,-0.402051,1.000000,0.080263,-0.014074,0.025470,-0.039544
3570098593.531970,-0.402051,1.000000,0.080511,-0.014199,0.025055,-0.039253
3570098593.541971,-0.237098,1.000000,0.080757,-0.014322,0.024701,-0.039023
3570098593.551971,-0.237098,1.000000,0.081000,-0.014332,0.024397,-0.038729
3570098593.561972,-0.000000,1.000000,0.081240,-0.014343,0.024148,-0.038491
3570098593.571972,-0.000000,1.000000,0.081478,-0.014194,0.023900,-0.038093
3570098593.581973,-0.000000,1.000000,0.081715,-0.014046,0.023749,-0.037796
3570098593.591973,-0.000000,1.000000,0.081951,-0.013901,0.023599,-0.037499
3570098593.601974,-0.000000,1.000000,0.082187,-0.013756,0.023590,-0.037346
3570098593.611973,-0.000000,1.000000,0.082422,-0.013613,0.023581,-0.037194
