Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat,lost
3572009625.733598,5.560640,5.485485,-1.475996,-1.454746,-2.845777,-2.914902,1.000000
3572009625.743598,5.522559,5.486108,-1.455969,-1.458135,-2.928458,-2.913948,1.000000
3572009625.753599,5.521154,5.485361,-1.418569,-1.460690,-2.907134,-2.915463,1.000000
3572009625.763598,5.532708,5.484648,-1.506007,-1.462102,-2.951422,-2.916302,1.000000
3572009625.773600,5.518641,5.484179,-1.547938,-1.465975,-2.954147,-2.918426,1.000000
3572009625.783599,5.502152,5.483298,-1.541533,-1.470968,-2.893647,-2.920571,1.000000
3572009625.793596,5.497971,5.482111,-1.535762,-1.475735,-2.943551,-2.920864,1.000000
3572009625.803600,5.558521,5.480700,-1.502799,-1.480101,-2.923413,-2.922623,1.000000
3572009625.813602,5.514378,5.481171,-1.522235,-1.483401,-2.899497,-2.923736,1.000000
3572009625.823601,5.575753,5.480383,-1.525017,-1.487221,-2.913964,-2.924107,1.000000
3572009625.833601,5.500825,5.481391,-1.540157,-1.490985,-2.886161,-2.924891,1.000000
3572009625.843601,5.584372,5.480227,-1.542672,-1.495134,-2.939196,-2.924828,1.000000
3572009625.853602,5.526137,5.481423,-1.520209,-1.499139,-2.879485,-2.926332,1.000000
3572009625.863605,5.519664,5.481019,-1.495375,-1.502470,-2.891215,-2.926025,1.000000
3572009625.873604,5.548567,5.480401,-1.568322,-1.504948,-2.939333,-2.926068,1.000000
3572009625.883603,5.528294,5.480525,-1.535727,-1.509420,-2.981614,-2.927530,1.000000
3572009625.893600,5.574273,5.479936,-1.502170,-1.512715,-2.947898,-2.930202,1.000000
3572009625.903604,5.569890,5.480806,-1.517259,-1.514986,-2.924738,-2.931802,1.000000
3572009625.913604,5.496795,5.481578,-1.521693,-1.517679,-2.986910,-2.932670,1.000000
3572009625.923604,5.528556,5.480005,-1.576364,-1.520303,-2.906551,-2.935351,1.000000
3572009625.933605,5.546951,5.479621,-1.571999,-1.524619,-2.945359,-2.935579,1.000000
3572009625.943605,5.527264,5.479688,-1.516692,-1.528607,-2.916458,-2.936946,1.000000
3572009625.953606,5.546763,5.479244,-1.508341,-1.530896,-2.880176,-2.937417,1.000000
3572009625.963606,5.514505,5.479483,-1.549121,-1.532936,-2.953713,-2.936797,1.000000
3572009625.973607,5.531305,5.478566,-1.562718,-1.535984,-2.969515,-2.938366,1.000000
3572009625.983606,5.537189,5.478128,-1.565932,-1.539312,-2.992515,-2.940357,1.000000
3572009625.993603,5.520538,5.477816,-1.528977,-1.542590,-2.927288,-2.942974,1.000000
3572009626.003607,5.546987,5.477186,-1.530523,-1.544808,-2.939082,-2.943587,1.000000
3572009626.013607,5.503034,5.477322,-1.587338,-1.546983,-2.893350,-2.944528,1.000000
3572009626.023607,5.506654,5.476273,-1.605276,-1.550858,-2.971499,-2.944086,1.000000
3572009626.033608,5.587326,5.475154,-1.559132,-1.554999,-2.904143,-2.945965,1.000000
3572009626.043608,5.561009,5.476626,-1.543705,-1.557784,-2.957464,-2.945797,1.000000
3572009626.053608,5.504853,5.477135,-1.519717,-1.559928,-2.922100,-2.947208,1.000000
3572009626.063609,5.515734,5.476058,-1.596109,-1.561367,-2.945112,-2.947530,1.000000
3572009626.073610,5.528653,5.475271,-1.619204,-1.564977,-2.966351,-2.948520,1.000000
3572009626.083610,5.517631,5.474832,-1.614054,-1.569121,-2.967749,-2.950110,1.000000
3572009626.093606,5.483514,5.474074,-1.615232,-1.572988,-2.986296,-2.951695,1.000000
3572009626.103611,5.487464,5.472280,-1.631705,-1.576737,-2.944732,-2.953785,1.000000
3572009626.113610,5.499911,5.470758,-1.559937,-1.580946,-3.001939,-2.954585,1.000000
3572009626.123612,5.510827,5.469500,-1.605267,-1.582793,-2.978029,-2.957053,1.000000
3572009626.133611,5.534950,5.468659,-1.604138,-1.585975,-2.910022,-2.958746,1.000000
3572009626.143612,5.542562,5.468729,-1.569841,-1.589163,-2.985601,-2.958376,1.000000
3572009626.153613,5.520902,5.468824,-1.650872,-1.591093,-2.961513,-2.960249,1.000000
3572009626.163612,5.558793,5.468334,-1.624553,-1.595410,-3.002400,-2.961356,1.000000
3572009626.173613,5.468260,5.468873,-1.646853,-1.598737,-3.012103,-2.963641,1.000000
3572009626.183612,5.572996,5.466693,-1.576703,-1.602604,-3.035429,-2.966150,1.000000
3572009626.193609,5.539211,5.467614,-1.554208,-1.604231,-2.984570,-2.969279,1.000000
3572009626.203613,5.524879,5.467631,-1.618826,-1.605255,-2.935391,-2.970817,1.000000
3572009626.213614,5.524351,5.467347,-1.610377,-1.608258,-2.963568,-2.970855,1.000000
3572009626.223616,5.567777,5.466980,-1.641240,-1.610866,-2.966853,-2.971721,1.000000
3572009626.233616,5.488792,5.467897,-1.642196,-1.614302,-2.979114,-2.972657,1.000000
3572009626.243615,5.525533,5.466418,-1.669797,-1.617639,-3.028519,-2.973928,1.000000
3572009626.253615,5.538455,5.465944,-1.652200,-1.621586,-2.968260,-2.976624,1.000000
3572009626.263616,5.530903,5.466012,-1.650860,-1.625027,-2.953418,-2.977461,1.000000
3572009626.273617,5.542055,5.465891,-1.659619,-1.628357,-2.964651,-2.977833,1.000000
3572009626.283615,5.522979,5.466071,-1.646260,-1.631824,-2.998125,-2.978524,1.000000
3572009626.293613,5.526224,5.465595,-1.680875,-1.634723,-2.998633,-2.980183,1.000000
3572009626.303616,5.546145,5.465226,-1.618268,-1.638558,-2.935730,-2.981810,1.000000
3572009626.313617,5.468885,5.465613,-1.674751,-1.640561,-2.998622,-2.981527,1.000000
3572009626.323618,5.462735,5.463542,-1.657673,-1.644042,-3.011524,-2.983110,1.000000
3572009626.333618,5.512797,5.461316,-1.615071,-1.646887,-2.992425,-2.985029,1.000000
3572009626.343619,5.489248,5.460679,-1.633809,-1.648431,-3.034096,-2.986328,1.000000
3572009626.353619,5.471675,5.459259,-1.710456,-1.650390,-3.005741,-2.988823,1.000000
3572009626.363619,5.457768,5.457428,-1.718694,-1.654619,-3.025765,-2.990409,1.000000
3572009626.373620,5.491380,5.455187,-1.657440,-1.658923,-2.946401,-2.992543,1.000000
3572009626.383620,5.541858,5.454201,-1.648399,-1.661460,-2.989581,-2.992267,1.000000
3572009626.393617,5.518295,5.454624,-1.706088,-1.663563,-3.031060,-2.993272,1.000000
3572009626.403620,5.503273,5.454233,-1.651752,-1.667217,-2.975447,-2.995474,1.000000
3572009626.413621,5.483546,5.453545,-1.650705,-1.669280,-3.048307,-2.995969,1.000000
3572009626.423621,5.485630,5.452112,-1.700067,-1.671087,-3.017094,-2.998603,1.000000
3572009626.433623,5.481756,5.450855,-1.703671,-1.674372,-2.993960,-3.000240,1.000000
3572009626.443623,5.521262,5.449574,-1.720722,-1.677717,-3.004437,-3.001145,1.000000
3572009626.453622,5.523218,5.449470,-1.710818,-1.681444,-2.972349,-3.002333,1.000000
3572009626.463623,5.514346,5.449504,-1.719596,-1.684838,-2.967954,-3.002535,1.000000
3572009626.473624,5.475175,5.449283,-1.722572,-1.688401,-2.929619,-3.002597,1.000000
3572009626.483622,5.488605,5.448007,-1.705441,-1.692027,-2.976333,-3.001518,1.000000
3572009626.493620,5.524073,5.447043,-1.723114,-1.694941,-3.012558,-3.001846,1.000000
3572009626.503624,5.511555,5.447063,-1.699227,-1.698212,-2.963407,-3.003234,1.000000
3572009626.513624,5.464004,5.446833,-1.696382,-1.700787,-3.001825,-3.003126,1.000000
3572009626.523625,5.498684,5.445104,-1.779531,-1.703118,-3.009670,-3.004153,1.000000
3572009626.533625,5.464973,5.444430,-1.736607,-1.707819,-3.003220,-3.005382,1.000000
3572009626.543625,5.532273,5.442791,-1.731867,-1.711128,-2.960455,-3.006385,1.000000
3572009626.553625,5.462161,5.443295,-1.677441,-1.714293,-3.065501,-3.006090,1.000000
3572009626.563625,5.513083,5.441453,-1.702589,-1.715516,-2.961563,-3.008910,1.000000
3572009626.573626,5.509544,5.441420,-1.750165,-1.717683,-3.065756,-3.008574,1.000000
3572009626.583626,5.453453,5.441028,-1.750873,-1.720953,-3.044969,-3.011327,1.000000
3572009626.593623,5.485503,5.439034,-1.764706,-1.724198,-3.033051,-3.013390,1.000000
3572009626.603627,5.455830,5.438072,-1.751309,-1.727783,-2.996556,-3.015042,1.000000
3572009626.613627,5.531572,5.436346,-1.725606,-1.730951,-3.017350,-3.015567,1.000000
3572009626.623629,5.486349,5.436857,-1.718012,-1.733217,-2.994428,-3.016689,1.000000
3572009626.633628,5.534503,5.436069,-1.763324,-1.735243,-3.029241,-3.017099,1.000000
3572009626.643629,5.481667,5.436641,-1.755273,-1.738469,-3.057276,-3.018525,1.000000
3572009626.653629,5.511063,5.435565,-1.803247,-1.741295,-3.072260,-3.020739,1.000000
3572009626.663629,5.477971,5.435351,-1.784259,-1.745418,-2.978475,-3.023336,1.000000
3572009626.673629,5.497092,5.434389,-1.756240,-1.749078,-3.078688,-3.023085,1.000000
3572009626.683630,5.489733,5.433777,-1.779636,-1.751567,-3.060016,-3.025803,1.000000
3572009626.693626,5.515661,5.433006,-1.767304,-1.754719,-2.951622,-3.027893,1.000000
3572009626.703630,5.496486,5.433287,-1.787104,-1.757662,-3.068968,-3.026715,1.000000
3572009626.713631,5.492457,5.432704,-1.789757,-1.760832,-2.974650,-3.029038,1.000000
3572009626.723632,5.520807,5.432244,-1.812672,-1.764208,-3.050146,-3.028504,1.000000
3572009626.733632,5.435129,5.432449,-1.799749,-1.767986,-3.002123,-3.030215,1.000000
3572009626.743633,5.479734,5.430228,-1.776318,-1.771384,-3.038309,-3.030455,1.000000
3572009626.753633,5.485569,5.429300,-1.751096,-1.773904,-3.080559,-3.031756,1.000000
3572009626.763632,5.485995,5.428472,-1.859646,-1.775500,-3.049585,-3.034270,1.000000
3572009626.773633,5.502468,5.427748,-1.793199,-1.780333,-3.061775,-3.035798,1.000000
3572009626.783632,5.520950,5.427502,-1.789097,-1.783030,-3.054985,-3.037642,1.000000
3572009626.793631,5.485207,5.427822,-1.822727,-1.785543,-3.016238,-3.039234,1.000000
3572009626.803634,5.492850,5.427167,-1.801045,-1.789068,-3.060481,-3.039633,1.000000
3572009626.813634,5.502167,5.426648,-1.801642,-1.791741,-2.984181,-3.041327,1.000000
3572009626.823635,5.542101,5.426602,-1.828797,-1.794534,-3.042096,-3.040713,1.000000
3572009626.833635,5.495622,5.427594,-1.798766,-1.797910,-2.967054,-3.041826,1.000000
3572009626.843636,5.515973,5.427365,-1.861205,-1.800474,-3.034878,-3.040684,1.000000
3572009626.853635,5.400533,5.427575,-1.781603,-1.804650,-3.030642,-3.041575,1.000000
3572009626.863637,5.461818,5.424374,-1.809496,-1.806359,-3.018752,-3.042314,1.000000
3572009626.873638,5.493952,5.423104,-1.829024,-1.808871,-3.099721,-3.042677,1.000000
3572009626.883636,5.445820,5.422631,-1.811906,-1.811684,-3.004388,-3.045424,1.000000
3572009626.893633,5.461127,5.420969,-1.781853,-1.814143,-3.038186,-3.045273,1.000000
3572009626.903637,5.497510,5.419723,-1.865150,-1.815559,-2.996773,-3.046122,1.000000
3572009626.913638,5.517348,5.419688,-1.886355,-1.819494,-3.062876,-3.045719,1.000000
3572009626.923638,5.443354,5.420079,-1.813483,-1.823780,-3.060785,-3.047279,1.000000
3572009626.933638,5.506413,5.418274,-1.812596,-1.825790,-3.085102,-3.048733,1.000000
3572009626.943639,5.498230,5.418327,-1.823386,-1.827653,-3.040389,-3.050865,1.000000
3572009626.953639,5.497364,5.418238,-1.798501,-1.829891,-3.009460,-3.051614,1.000000
3572009626.963639,5.459618,5.418198,-1.841536,-1.831401,-3.042645,-3.051423,1.000000
3572009626.973640,5.467199,5.416961,-1.855641,-1.834058,-3.021543,-3.052215,1.000000
3572009626.983641,5.452116,5.416032,-1.836529,-1.837104,-3.070445,-3.052358,1.000000
3572009626.993637,5.486769,5.414567,-1.905824,-1.839374,-3.006200,-3.053941,1.000000
3572009627.003642,5.363257,5.414319,-1.821750,-1.843782,-3.100743,-3.053577,1.000000
3572009627.013640,5.454134,5.410204,-1.861795,-1.845340,-3.041201,-3.056018,1.000000
3572009627.023642,5.509317,5.409029,-1.826058,-1.848185,-3.080936,-3.056628,1.000000
3572009627.033641,5.466188,5.409425,-1.849385,-1.849790,-3.094367,-3.058395,1.000000
3572009627.043642,5.462416,5.408502,-1.841672,-1.852001,-3.084302,-3.060510,1.000000
3572009627.053643,5.492049,5.407514,-1.843605,-1.853944,-3.081284,-3.062267,1.000000
3572009627.063642,5.478306,5.407435,-1.915363,-1.855895,-3.093879,-3.063886,1.000000
3572009627.073643,5.448524,5.406922,-1.906703,-1.859875,-3.017770,-3.065831,1.000000
3572009627.083642,5.393190,5.405717,-1.879543,-1.863674,-3.042628,-3.065469,1.000000
3572009627.093639,5.489669,5.402850,-1.898187,-1.866497,-3.036980,-3.065848,1.000000
3572009627.103644,5.514192,5.402930,-1.854542,-1.869801,-3.076989,-3.066046,1.000000
3572009627.113645,5.535380,5.403637,-1.906720,-1.871616,-3.006794,-3.067419,1.000000
3572009627.123646,5.460003,5.405113,-1.901940,-1.875095,-2.992804,-3.066674,1.000000
3572009627.133645,5.448284,5.404349,-1.818516,-1.878363,-3.069235,-3.065530,1.000000
3572009627.143645,5.450252,5.403078,-1.900246,-1.878879,-3.063691,-3.066674,1.000000
3572009627.153646,5.448964,5.401912,-1.866628,-1.881808,-3.084049,-3.067621,1.000000
3572009627.163646,5.469675,5.400693,-1.898689,-1.883604,-3.076612,-3.069142,1.000000
3572009627.173647,5.511033,5.400136,-1.870986,-1.886313,-3.098433,-3.070399,1.000000
3572009627.183646,5.488128,5.400766,-1.938697,-1.888066,-3.064859,-3.072266,1.000000
3572009627.193643,5.491263,5.400775,-1.878245,-1.891855,-3.058399,-3.073087,1.000000
3572009627.203647,5.470525,5.400888,-1.868211,-1.893762,-3.019117,-3.073691,1.000000
3572009627.213648,5.433479,5.400475,-1.931407,-1.895414,-3.011031,-3.073112,1.000000
3572009627.223649,5.412451,5.398997,-1.875138,-1.898904,-3.114660,-3.072305,1.000000
3572009627.233649,5.541134,5.396700,-1.950964,-1.900361,-3.081415,-3.074583,1.000000
3572009627.243649,5.452949,5.398345,-1.895189,-1.904104,-3.073959,-3.075814,1.000000
3572009627.253649,5.500204,5.397349,-2.000610,-1.906107,-3.094687,-3.076789,1.000000
3572009627.263649,5.468064,5.397730,-1.930232,-1.911111,-3.067767,-3.078348,1.000000
3572009627.273650,5.418665,5.397209,-1.913524,-1.913959,-3.099212,-3.079066,1.000000
3572009627.283650,5.430492,5.395169,-1.923941,-1.916146,-3.039257,-3.080693,1.000000
3572009627.293647,5.412558,5.393673,-1.942334,-1.918731,-3.021286,-3.080498,1.000000
3572009627.303651,5.457380,5.391731,-1.937356,-1.921829,-3.073927,-3.079772,1.000000
3572009627.313651,5.415623,5.391045,-1.970873,-1.924552,-3.049857,-3.080620,1.000000
3572009627.323651,5.459184,5.389198,-1.903102,-1.928248,-3.119345,-3.080730,1.000000
3572009627.333652,5.472791,5.388534,-1.918688,-1.929647,-3.027979,-3.082890,1.000000
3572009627.343653,5.472803,5.388497,-1.975485,-1.931705,-3.068549,-3.082285,1.000000
3572009627.353652,5.443642,5.388364,-1.950442,-1.935276,-3.134325,-3.082894,1.000000
3572009627.363653,5.456377,5.387227,-1.943437,-1.937823,-3.123177,-3.085430,1.000000
3572009627.373654,5.450814,5.386521,-1.930986,-1.940119,-3.086509,-3.087567,1.000000
3572009627.383653,5.416941,5.385748,-1.931681,-1.942077,-3.064665,-3.088559,1.000000
3572009627.393650,5.416908,5.384043,-1.940834,-1.944055,-3.076604,-3.088875,1.000000
3572009627.403655,5.416084,5.382358,-1.981462,-1.946213,-3.113735,-3.089532,1.000000
3572009627.413654,5.411069,5.380613,-2.012846,-1.949407,-3.100142,-3.091268,1.000000
3572009627.423655,5.434733,5.378798,-1.974372,-1.953471,-3.074835,-3.092553,1.000000
3572009627.433655,5.405135,5.377790,-1.986954,-1.956347,-3.096583,-3.093051,1.000000
3572009627.443655,5.461201,5.375885,-1.966779,-1.959450,-3.041747,-3.094177,1.000000
3572009627.453656,5.455245,5.375815,-1.990747,-1.962011,-3.106424,-3.093646,1.000000
3572009627.463656,5.467508,5.375423,-1.964254,-1.965031,-3.062749,-3.095040,1.000000
3572009627.473657,5.469707,5.375500,-1.991594,-1.967296,-3.117642,-3.095101,1.000000
3572009627.483655,5.464131,5.375516,-2.014313,-1.970154,-3.114547,-3.096782,1.000000
3572009627.493652,5.448259,5.375371,-2.015913,-1.973606,-3.076226,-3.098324,1.000000
3572009627.503657,5.416422,5.374844,-2.020900,-1.977109,-3.107637,-3.098688,1.000000
3572009627.513658,5.487600,5.373318,-2.011656,-1.980569,-3.156156,-3.099969,1.000000
3572009627.523659,5.452658,5.373837,-1.991482,-1.983518,-3.082227,-3.102650,1.000000
3572009627.533659,5.462688,5.373464,-2.061438,-1.985989,-3.113392,-3.103069,1.000000
3572009627.543659,5.449253,5.373327,-1.982984,-1.990369,-3.108182,-3.104396,1.000000
3572009627.553659,5.491529,5.372806,-2.052316,-1.992315,-3.116283,-3.105530,1.000000
3572009627.563659,5.420748,5.373530,-1.974059,-1.996229,-3.085891,-3.106872,1.000000
3572009627.573660,5.433633,5.372205,-2.040372,-1.997799,-3.123818,-3.107274,1.000000
3572009627.583661,5.394920,5.371215,-2.030083,-2.001177,-3.126080,-3.108786,1.000000
3572009627.593657,5.431490,5.369102,-2.017690,-2.004144,-3.104711,-3.110322,1.000000
3572009627.603661,5.391114,5.368175,-2.023701,-2.006717,-3.125267,-3.111181,1.000000
3572009627.613661,5.419479,5.366035,-2.055577,-2.009333,-3.140679,-3.112623,1.000000
3572009627.623662,5.414855,5.364762,-2.083946,-2.012770,-3.139138,-3.114480,1.000000
3572009627.633662,5.443781,5.363390,-1.998416,-2.016949,-3.100376,-3.116240,1.000000
3572009627.643662,5.421722,5.362993,-2.017682,-2.018585,-3.054619,-3.116803,1.000000
3572009627.653662,5.443454,5.362056,-2.009419,-2.020866,-3.140165,-3.115992,1.000000
3572009627.663663,5.407573,5.361600,-2.098500,-2.022598,-3.108005,-3.117732,1.000000
3572009627.673664,5.418764,5.360162,-2.008884,-2.027003,-3.133569,-3.118470,1.000000
3572009627.683662,5.458038,5.359040,-2.063745,-2.028556,-3.133425,-3.119942,1.000000
3572009627.693660,5.436475,5.359109,-2.059891,-2.031684,-3.135206,-3.121368,1.000000
3572009627.703664,5.379409,5.358534,-2.094870,-2.034601,-3.145722,-3.122806,1.000000
3572009627.713665,5.366248,5.356264,-2.007734,-2.038435,-3.173134,-3.124515,1.000000
3572009627.723665,5.396655,5.353613,-2.103143,-2.039501,-3.143833,-3.126987,1.000000
3572009627.733665,5.434670,5.351996,-2.059183,-2.043439,-3.127764,-3.128524,1.000000
3572009627.743666,5.420236,5.351580,-2.044910,-2.046009,-3.144426,-3.129541,1.000000
3572009627.753665,5.425281,5.350713,-2.096255,-2.048032,-3.199841,-3.131021,1.000000
3572009627.763667,5.446944,5.349909,-2.034090,-2.051348,-3.207914,-3.134100,1.000000
3572009627.773666,5.384571,5.349750,-2.080085,-2.052705,-3.120680,-3.137334,1.000000
3572009627.783665,5.437759,5.347924,-2.049497,-2.055637,-3.162445,-3.137897,1.000000
3572009627.793663,5.387952,5.347636,-2.074746,-2.057457,-3.139010,-3.139678,1.000000
3572009627.803668,5.458906,5.345929,-2.085097,-2.060038,-3.208874,-3.140716,1.000000
3572009627.813667,5.387129,5.346229,-2.072640,-2.062640,-3.121501,-3.143790,1.000000
3572009627.823669,5.449911,5.344570,-2.093424,-2.065056,-3.089358,-3.144194,1.000000
3572009627.833668,5.445287,5.344884,-2.103244,-2.068104,-3.144255,-3.143632,1.000000
3572009627.843668,5.400279,5.344932,-2.135294,-2.071196,-3.136244,-3.144706,1.000000
3572009627.853670,5.405381,5.343663,-2.078729,-2.075168,-3.180812,-3.145510,1.000000
3572009627.863669,5.396344,5.342489,-2.087474,-2.077218,-3.133760,-3.147610,1.000000
3572009627.873671,5.388333,5.341175,-2.145725,-2.079605,-3.169809,-3.148257,1.000000
3572009627.883670,5.411038,5.339588,-2.132382,-2.083537,-3.131144,-3.149952,1.000000
3572009627.893666,5.330482,5.338794,-2.098046,-2.087072,-3.121395,-3.150453,1.000000
3572009627.903670,5.364271,5.335660,-2.095743,-2.089516,-3.133001,-3.150649,1.000000
3572009627.913671,5.394252,5.333591,-2.073285,-2.091786,-3.142521,-3.151180,1.000000
3572009627.923671,5.436746,5.332445,-2.136688,-2.093296,-3.142551,-3.151974,1.000000
3572009627.933671,5.313607,5.332587,-2.157157,-2.096635,-3.098193,-3.152745,1.000000
3572009627.943673,5.417207,5.329177,-2.076278,-2.100609,-3.128385,-3.152178,1.000000
3572009627.953673,5.378019,5.328863,-2.102571,-2.101988,-3.164565,-3.152516,1.000000
3572009627.963673,5.368793,5.327322,-2.119085,-2.103995,-3.203544,-3.153912,1.000000
3572009627.973673,5.378398,5.325477,-2.117643,-2.106312,-3.174380,-3.156423,1.000000
3572009627.983673,5.396922,5.324022,-2.034442,-2.108607,-3.174461,-3.158001,1.000000
3572009627.993670,5.387172,5.323156,-2.102580,-2.108373,-3.133594,-3.159536,1.000000
3572009628.003675,5.319664,5.322106,-2.145222,-2.110281,-3.144462,-3.159817,1.000000
3572009628.013674,5.457643,5.319067,-2.182039,-2.113361,-3.132698,-3.160409,1.000000
3572009628.023675,5.375317,5.320218,-2.174156,-2.117472,-3.118084,-3.160633,1.000000
3572009628.033675,5.383266,5.318930,-2.131058,-2.121272,-3.131944,-3.160415,1.000000
3572009628.043676,5.328736,5.317884,-2.088902,-2.123645,-3.129806,-3.160609,1.000000
